2026-06-08 09:06:27,819 semantic_segmentation INFO: Sample: 110, Validation pixAcc: 0.769, mIoU: 0.155
2026-06-08 09:06:27,854 semantic_segmentation INFO: Sample: 111, Validation pixAcc: 0.767, mIoU: 0.154
2026-06-08 09:06:27,876 semantic_segmentation INFO: Sample: 112, Validation pixAcc: 0.768, mIoU: 0.154
2026-06-08 09:06:27,904 semantic_segmentation INFO: Sample: 113, Validation pixAcc: 0.769, mIoU: 0.154
2026-06-08 09:06:27,926 semantic_segmentation INFO: Sample: 114, Validation pixAcc: 0.769, mIoU: 0.153
2026-06-08 09:06:27,950 semantic_segmentation INFO: Sample: 115, Validation pixAcc: 0.767, mIoU: 0.151
2026-06-08 09:06:27,974 semantic_segmentation INFO: Sample: 116, Validation pixAcc: 0.767, mIoU: 0.151
2026-06-08 09:06:27,998 semantic_segmentation INFO: Sample: 117, Validation pixAcc: 0.767, mIoU: 0.150
2026-06-08 09:06:28,022 semantic_segmentation INFO: Sample: 118, Validation pixAcc: 0.768, mIoU: 0.151
2026-06-08 09:06:28,047 semantic_segmentation INFO: Sample: 119, Validation pixAcc: 0.769, mIoU: 0.151
2026-06-08 09:06:28,084 semantic_segmentation INFO: Sample: 120, Validation pixAcc: 0.768, mIoU: 0.150
2026-06-08 09:06:28,107 semantic_segmentation INFO: Sample: 121, Validation pixAcc: 0.770, mIoU: 0.150
2026-06-08 09:06:28,134 semantic_segmentation INFO: Sample: 122, Validation pixAcc: 0.772, mIoU: 0.150
2026-06-08 09:06:28,158 semantic_segmentation INFO: Sample: 123, Validation pixAcc: 0.773, mIoU: 0.150
2026-06-08 09:06:28,229 semantic_segmentation INFO: Sample: 124, Validation pixAcc: 0.774, mIoU: 0.152
2026-06-08 09:06:28,251 semantic_segmentation INFO: Sample: 125, Validation pixAcc: 0.776, mIoU: 0.152
2026-06-08 09:06:28,325 semantic_segmentation INFO: Sample: 126, Validation pixAcc: 0.775, mIoU: 0.155
2026-06-08 09:06:28,399 semantic_segmentation INFO: Sample: 127, Validation pixAcc: 0.776, mIoU: 0.155
2026-06-08 09:06:28,440 semantic_segmentation INFO: Sample: 128, Validation pixAcc: 0.772, mIoU: 0.155
2026-06-08 09:06:28,513 semantic_segmentation INFO: Sample: 129, Validation pixAcc: 0.771, mIoU: 0.154
2026-06-08 09:06:28,537 semantic_segmentation INFO: Sample: 130, Validation pixAcc: 0.772, mIoU: 0.154
2026-06-08 09:06:28,563 semantic_segmentation INFO: Sample: 131, Validation pixAcc: 0.773, mIoU: 0.154
2026-06-08 09:06:28,589 semantic_segmentation INFO: Sample: 132, Validation pixAcc: 0.774, mIoU: 0.159
2026-06-08 09:06:28,615 semantic_segmentation INFO: Sample: 133, Validation pixAcc: 0.775, mIoU: 0.160
2026-06-08 09:06:28,687 semantic_segmentation INFO: Sample: 134, Validation pixAcc: 0.775, mIoU: 0.161
2026-06-08 09:06:28,710 semantic_segmentation INFO: Sample: 135, Validation pixAcc: 0.775, mIoU: 0.164
2026-06-08 09:06:28,735 semantic_segmentation INFO: Sample: 136, Validation pixAcc: 0.777, mIoU: 0.165
2026-06-08 09:06:28,759 semantic_segmentation INFO: Sample: 137, Validation pixAcc: 0.776, mIoU: 0.166
2026-06-08 09:06:28,784 semantic_segmentation INFO: Sample: 138, Validation pixAcc: 0.777, mIoU: 0.166
2026-06-08 09:06:28,808 semantic_segmentation INFO: Sample: 139, Validation pixAcc: 0.777, mIoU: 0.166
2026-06-08 09:06:28,832 semantic_segmentation INFO: Sample: 140, Validation pixAcc: 0.778, mIoU: 0.166
2026-06-08 09:06:28,857 semantic_segmentation INFO: Sample: 141, Validation pixAcc: 0.778, mIoU: 0.166
2026-06-08 09:06:28,881 semantic_segmentation INFO: Sample: 142, Validation pixAcc: 0.779, mIoU: 0.166
2026-06-08 09:06:28,905 semantic_segmentation INFO: Sample: 143, Validation pixAcc: 0.779, mIoU: 0.166
2026-06-08 09:06:28,929 semantic_segmentation INFO: Sample: 144, Validation pixAcc: 0.779, mIoU: 0.165
2026-06-08 09:06:28,953 semantic_segmentation INFO: Sample: 145, Validation pixAcc: 0.778, mIoU: 0.165
2026-06-08 09:06:28,977 semantic_segmentation INFO: Sample: 146, Validation pixAcc: 0.777, mIoU: 0.165
2026-06-08 09:06:29,001 semantic_segmentation INFO: Sample: 147, Validation pixAcc: 0.777, mIoU: 0.165
2026-06-08 09:06:29,024 semantic_segmentation INFO: Sample: 148, Validation pixAcc: 0.776, mIoU: 0.165
2026-06-08 09:06:29,096 semantic_segmentation INFO: Sample: 149, Validation pixAcc: 0.774, mIoU: 0.165
2026-06-08 09:06:29,120 semantic_segmentation INFO: Sample: 150, Validation pixAcc: 0.774, mIoU: 0.168
2026-06-08 09:06:29,145 semantic_segmentation INFO: Sample: 151, Validation pixAcc: 0.774, mIoU: 0.168
2026-06-08 09:06:29,217 semantic_segmentation INFO: Sample: 152, Validation pixAcc: 0.775, mIoU: 0.167
2026-06-08 09:06:29,241 semantic_segmentation INFO: Sample: 153, Validation pixAcc: 0.776, mIoU: 0.167
2026-06-08 09:06:29,266 semantic_segmentation INFO: Sample: 154, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:29,290 semantic_segmentation INFO: Sample: 155, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:29,315 semantic_segmentation INFO: Sample: 156, Validation pixAcc: 0.775, mIoU: 0.167
2026-06-08 09:06:29,339 semantic_segmentation INFO: Sample: 157, Validation pixAcc: 0.776, mIoU: 0.167
2026-06-08 09:06:29,411 semantic_segmentation INFO: Sample: 158, Validation pixAcc: 0.777, mIoU: 0.170
2026-06-08 09:06:29,434 semantic_segmentation INFO: Sample: 159, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:29,459 semantic_segmentation INFO: Sample: 160, Validation pixAcc: 0.775, mIoU: 0.168
2026-06-08 09:06:29,483 semantic_segmentation INFO: Sample: 161, Validation pixAcc: 0.777, mIoU: 0.167
2026-06-08 09:06:29,508 semantic_segmentation INFO: Sample: 162, Validation pixAcc: 0.778, mIoU: 0.168
2026-06-08 09:06:29,532 semantic_segmentation INFO: Sample: 163, Validation pixAcc: 0.778, mIoU: 0.167
2026-06-08 09:06:29,556 semantic_segmentation INFO: Sample: 164, Validation pixAcc: 0.780, mIoU: 0.167
2026-06-08 09:06:29,583 semantic_segmentation INFO: Sample: 165, Validation pixAcc: 0.780, mIoU: 0.167
2026-06-08 09:06:29,607 semantic_segmentation INFO: Sample: 166, Validation pixAcc: 0.779, mIoU: 0.165
2026-06-08 09:06:29,635 semantic_segmentation INFO: Sample: 167, Validation pixAcc: 0.778, mIoU: 0.167
2026-06-08 09:06:29,671 semantic_segmentation INFO: Sample: 168, Validation pixAcc: 0.779, mIoU: 0.167
2026-06-08 09:06:29,694 semantic_segmentation INFO: Sample: 169, Validation pixAcc: 0.778, mIoU: 0.166
2026-06-08 09:06:29,718 semantic_segmentation INFO: Sample: 170, Validation pixAcc: 0.775, mIoU: 0.162
2026-06-08 09:06:29,757 semantic_segmentation INFO: Sample: 171, Validation pixAcc: 0.775, mIoU: 0.162
2026-06-08 09:06:29,830 semantic_segmentation INFO: Sample: 172, Validation pixAcc: 0.775, mIoU: 0.163
2026-06-08 09:06:29,854 semantic_segmentation INFO: Sample: 173, Validation pixAcc: 0.775, mIoU: 0.164
2026-06-08 09:06:29,879 semantic_segmentation INFO: Sample: 174, Validation pixAcc: 0.776, mIoU: 0.164
2026-06-08 09:06:29,905 semantic_segmentation INFO: Sample: 175, Validation pixAcc: 0.776, mIoU: 0.169
2026-06-08 09:06:29,935 semantic_segmentation INFO: Sample: 176, Validation pixAcc: 0.776, mIoU: 0.169
2026-06-08 09:06:29,959 semantic_segmentation INFO: Sample: 177, Validation pixAcc: 0.775, mIoU: 0.168
2026-06-08 09:06:29,984 semantic_segmentation INFO: Sample: 178, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:30,009 semantic_segmentation INFO: Sample: 179, Validation pixAcc: 0.776, mIoU: 0.169
2026-06-08 09:06:30,032 semantic_segmentation INFO: Sample: 180, Validation pixAcc: 0.777, mIoU: 0.169
2026-06-08 09:06:30,058 semantic_segmentation INFO: Sample: 181, Validation pixAcc: 0.777, mIoU: 0.170
2026-06-08 09:06:30,082 semantic_segmentation INFO: Sample: 182, Validation pixAcc: 0.776, mIoU: 0.170
2026-06-08 09:06:30,107 semantic_segmentation INFO: Sample: 183, Validation pixAcc: 0.774, mIoU: 0.168
2026-06-08 09:06:30,131 semantic_segmentation INFO: Sample: 184, Validation pixAcc: 0.774, mIoU: 0.173
2026-06-08 09:06:30,155 semantic_segmentation INFO: Sample: 185, Validation pixAcc: 0.775, mIoU: 0.173
2026-06-08 09:06:30,180 semantic_segmentation INFO: Sample: 186, Validation pixAcc: 0.775, mIoU: 0.173
2026-06-08 09:06:30,203 semantic_segmentation INFO: Sample: 187, Validation pixAcc: 0.776, mIoU: 0.173
2026-06-08 09:06:30,232 semantic_segmentation INFO: Sample: 188, Validation pixAcc: 0.777, mIoU: 0.173
2026-06-08 09:06:30,257 semantic_segmentation INFO: Sample: 189, Validation pixAcc: 0.778, mIoU: 0.172
2026-06-08 09:06:30,281 semantic_segmentation INFO: Sample: 190, Validation pixAcc: 0.777, mIoU: 0.172
2026-06-08 09:06:30,354 semantic_segmentation INFO: Sample: 191, Validation pixAcc: 0.776, mIoU: 0.171
2026-06-08 09:06:30,378 semantic_segmentation INFO: Sample: 192, Validation pixAcc: 0.777, mIoU: 0.171
2026-06-08 09:06:30,403 semantic_segmentation INFO: Sample: 193, Validation pixAcc: 0.775, mIoU: 0.168
2026-06-08 09:06:30,429 semantic_segmentation INFO: Sample: 194, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:30,503 semantic_segmentation INFO: Sample: 195, Validation pixAcc: 0.776, mIoU: 0.168
2026-06-08 09:06:30,527 semantic_segmentation INFO: Sample: 196, Validation pixAcc: 0.777, mIoU: 0.168
2026-06-08 09:06:30,552 semantic_segmentation INFO: Sample: 197, Validation pixAcc: 0.778, mIoU: 0.168
2026-06-08 09:06:30,577 semantic_segmentation INFO: Sample: 198, Validation pixAcc: 0.779, mIoU: 0.168
2026-06-08 09:06:30,603 semantic_segmentation INFO: Sample: 199, Validation pixAcc: 0.779, mIoU: 0.168
2026-06-08 09:06:30,683 semantic_segmentation INFO: Sample: 200, Validation pixAcc: 0.777, mIoU: 0.167
2026-06-08 09:06:30,707 semantic_segmentation INFO: Sample: 201, Validation pixAcc: 0.777, mIoU: 0.168
2026-06-08 09:06:30,733 semantic_segmentation INFO: Sample: 202, Validation pixAcc: 0.776, mIoU: 0.167
2026-06-08 09:06:30,758 semantic_segmentation INFO: Sample: 203, Validation pixAcc: 0.775, mIoU: 0.168
2026-06-08 09:06:30,784 semantic_segmentation INFO: Sample: 204, Validation pixAcc: 0.774, mIoU: 0.167
2026-06-08 09:06:30,808 semantic_segmentation INFO: Sample: 205, Validation pixAcc: 0.775, mIoU: 0.169
2026-06-08 09:06:30,833 semantic_segmentation INFO: Sample: 206, Validation pixAcc: 0.775, mIoU: 0.169
2026-06-08 09:06:30,858 semantic_segmentation INFO: Sample: 207, Validation pixAcc: 0.774, mIoU: 0.169
2026-06-08 09:06:30,883 semantic_segmentation INFO: Sample: 208, Validation pixAcc: 0.775, mIoU: 0.169
2026-06-08 09:06:30,907 semantic_segmentation INFO: Sample: 209, Validation pixAcc: 0.775, mIoU: 0.169
2026-06-08 09:06:30,932 semantic_segmentation INFO: Sample: 210, Validation pixAcc: 0.775, mIoU: 0.175
2026-06-08 09:06:30,956 semantic_segmentation INFO: Sample: 211, Validation pixAcc: 0.776, mIoU: 0.175
2026-06-08 09:06:30,985 semantic_segmentation INFO: Sample: 212, Validation pixAcc: 0.776, mIoU: 0.175
2026-06-08 09:06:31,009 semantic_segmentation INFO: Sample: 213, Validation pixAcc: 0.776, mIoU: 0.176
2026-06-08 09:06:31,034 semantic_segmentation INFO: Sample: 214, Validation pixAcc: 0.776, mIoU: 0.179
2026-06-08 09:06:31,058 semantic_segmentation INFO: Sample: 215, Validation pixAcc: 0.776, mIoU: 0.178
2026-06-08 09:06:31,083 semantic_segmentation INFO: Sample: 216, Validation pixAcc: 0.775, mIoU: 0.178
2026-06-08 09:06:31,107 semantic_segmentation INFO: Sample: 217, Validation pixAcc: 0.775, mIoU: 0.178
2026-06-08 09:06:31,132 semantic_segmentation INFO: Sample: 218, Validation pixAcc: 0.775, mIoU: 0.178
2026-06-08 09:06:31,157 semantic_segmentation INFO: Sample: 219, Validation pixAcc: 0.774, mIoU: 0.177
2026-06-08 09:06:31,182 semantic_segmentation INFO: Sample: 220, Validation pixAcc: 0.775, mIoU: 0.177
2026-06-08 09:06:31,206 semantic_segmentation INFO: Sample: 221, Validation pixAcc: 0.775, mIoU: 0.177
2026-06-08 09:06:31,231 semantic_segmentation INFO: Sample: 222, Validation pixAcc: 0.774, mIoU: 0.177
2026-06-08 09:06:31,304 semantic_segmentation INFO: Sample: 223, Validation pixAcc: 0.774, mIoU: 0.177
2026-06-08 09:06:31,328 semantic_segmentation INFO: Sample: 224, Validation pixAcc: 0.774, mIoU: 0.175
2026-06-08 09:06:31,353 semantic_segmentation INFO: Sample: 225, Validation pixAcc: 0.772, mIoU: 0.174
2026-06-08 09:06:31,379 semantic_segmentation INFO: Sample: 226, Validation pixAcc: 0.773, mIoU: 0.174
2026-06-08 09:06:31,404 semantic_segmentation INFO: Sample: 227, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:31,428 semantic_segmentation INFO: Sample: 228, Validation pixAcc: 0.772, mIoU: 0.174
2026-06-08 09:06:31,453 semantic_segmentation INFO: Sample: 229, Validation pixAcc: 0.773, mIoU: 0.173
2026-06-08 09:06:31,479 semantic_segmentation INFO: Sample: 230, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:31,503 semantic_segmentation INFO: Sample: 231, Validation pixAcc: 0.773, mIoU: 0.173
2026-06-08 09:06:31,527 semantic_segmentation INFO: Sample: 232, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:31,552 semantic_segmentation INFO: Sample: 233, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:31,576 semantic_segmentation INFO: Sample: 234, Validation pixAcc: 0.773, mIoU: 0.174
2026-06-08 09:06:31,601 semantic_segmentation INFO: Sample: 235, Validation pixAcc: 0.773, mIoU: 0.173
2026-06-08 09:06:31,625 semantic_segmentation INFO: Sample: 236, Validation pixAcc: 0.773, mIoU: 0.172
2026-06-08 09:06:31,651 semantic_segmentation INFO: Sample: 237, Validation pixAcc: 0.774, mIoU: 0.173
2026-06-08 09:06:31,681 semantic_segmentation INFO: Sample: 238, Validation pixAcc: 0.772, mIoU: 0.172
2026-06-08 09:06:31,705 semantic_segmentation INFO: Sample: 239, Validation pixAcc: 0.772, mIoU: 0.172
2026-06-08 09:06:31,734 semantic_segmentation INFO: Sample: 240, Validation pixAcc: 0.773, mIoU: 0.172
2026-06-08 09:06:31,757 semantic_segmentation INFO: Sample: 241, Validation pixAcc: 0.773, mIoU: 0.172
2026-06-08 09:06:31,782 semantic_segmentation INFO: Sample: 242, Validation pixAcc: 0.770, mIoU: 0.171
2026-06-08 09:06:31,806 semantic_segmentation INFO: Sample: 243, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:31,831 semantic_segmentation INFO: Sample: 244, Validation pixAcc: 0.769, mIoU: 0.171
2026-06-08 09:06:31,856 semantic_segmentation INFO: Sample: 245, Validation pixAcc: 0.769, mIoU: 0.171
2026-06-08 09:06:31,894 semantic_segmentation INFO: Sample: 246, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:31,917 semantic_segmentation INFO: Sample: 247, Validation pixAcc: 0.768, mIoU: 0.175
2026-06-08 09:06:31,946 semantic_segmentation INFO: Sample: 248, Validation pixAcc: 0.769, mIoU: 0.175
2026-06-08 09:06:31,969 semantic_segmentation INFO: Sample: 249, Validation pixAcc: 0.769, mIoU: 0.175
2026-06-08 09:06:31,994 semantic_segmentation INFO: Sample: 250, Validation pixAcc: 0.766, mIoU: 0.174
2026-06-08 09:06:32,023 semantic_segmentation INFO: Sample: 251, Validation pixAcc: 0.766, mIoU: 0.176
2026-06-08 09:06:32,047 semantic_segmentation INFO: Sample: 252, Validation pixAcc: 0.767, mIoU: 0.176
2026-06-08 09:06:32,072 semantic_segmentation INFO: Sample: 253, Validation pixAcc: 0.767, mIoU: 0.174
2026-06-08 09:06:32,095 semantic_segmentation INFO: Sample: 254, Validation pixAcc: 0.767, mIoU: 0.174
2026-06-08 09:06:32,120 semantic_segmentation INFO: Sample: 255, Validation pixAcc: 0.767, mIoU: 0.173
2026-06-08 09:06:32,144 semantic_segmentation INFO: Sample: 256, Validation pixAcc: 0.766, mIoU: 0.173
2026-06-08 09:06:32,170 semantic_segmentation INFO: Sample: 257, Validation pixAcc: 0.766, mIoU: 0.173
2026-06-08 09:06:32,243 semantic_segmentation INFO: Sample: 258, Validation pixAcc: 0.767, mIoU: 0.173
2026-06-08 09:06:32,267 semantic_segmentation INFO: Sample: 259, Validation pixAcc: 0.767, mIoU: 0.173
2026-06-08 09:06:32,292 semantic_segmentation INFO: Sample: 260, Validation pixAcc: 0.767, mIoU: 0.173
2026-06-08 09:06:32,319 semantic_segmentation INFO: Sample: 261, Validation pixAcc: 0.767, mIoU: 0.173
2026-06-08 09:06:32,342 semantic_segmentation INFO: Sample: 262, Validation pixAcc: 0.767, mIoU: 0.174
2026-06-08 09:06:32,416 semantic_segmentation INFO: Sample: 263, Validation pixAcc: 0.768, mIoU: 0.174
2026-06-08 09:06:32,439 semantic_segmentation INFO: Sample: 264, Validation pixAcc: 0.765, mIoU: 0.171
2026-06-08 09:06:32,465 semantic_segmentation INFO: Sample: 265, Validation pixAcc: 0.765, mIoU: 0.171
2026-06-08 09:06:32,490 semantic_segmentation INFO: Sample: 266, Validation pixAcc: 0.766, mIoU: 0.171
2026-06-08 09:06:32,514 semantic_segmentation INFO: Sample: 267, Validation pixAcc: 0.766, mIoU: 0.172
2026-06-08 09:06:32,538 semantic_segmentation INFO: Sample: 268, Validation pixAcc: 0.767, mIoU: 0.172
2026-06-08 09:06:32,562 semantic_segmentation INFO: Sample: 269, Validation pixAcc: 0.767, mIoU: 0.172
2026-06-08 09:06:32,635 semantic_segmentation INFO: Sample: 270, Validation pixAcc: 0.766, mIoU: 0.172
2026-06-08 09:06:32,710 semantic_segmentation INFO: Sample: 271, Validation pixAcc: 0.767, mIoU: 0.172
2026-06-08 09:06:32,736 semantic_segmentation INFO: Sample: 272, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:32,761 semantic_segmentation INFO: Sample: 273, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:32,786 semantic_segmentation INFO: Sample: 274, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:32,812 semantic_segmentation INFO: Sample: 275, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:32,837 semantic_segmentation INFO: Sample: 276, Validation pixAcc: 0.770, mIoU: 0.173
2026-06-08 09:06:32,911 semantic_segmentation INFO: Sample: 277, Validation pixAcc: 0.770, mIoU: 0.173
2026-06-08 09:06:32,935 semantic_segmentation INFO: Sample: 278, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:32,962 semantic_segmentation INFO: Sample: 279, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:33,036 semantic_segmentation INFO: Sample: 280, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:33,061 semantic_segmentation INFO: Sample: 281, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:33,085 semantic_segmentation INFO: Sample: 282, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:33,144 semantic_segmentation INFO: Sample: 283, Validation pixAcc: 0.770, mIoU: 0.174
2026-06-08 09:06:33,164 semantic_segmentation INFO: Sample: 284, Validation pixAcc: 0.770, mIoU: 0.173
2026-06-08 09:06:33,186 semantic_segmentation INFO: Sample: 285, Validation pixAcc: 0.770, mIoU: 0.173
2026-06-08 09:06:33,208 semantic_segmentation INFO: Sample: 286, Validation pixAcc: 0.770, mIoU: 0.174
2026-06-08 09:06:33,228 semantic_segmentation INFO: Sample: 287, Validation pixAcc: 0.768, mIoU: 0.174
2026-06-08 09:06:33,283 semantic_segmentation INFO: Sample: 288, Validation pixAcc: 0.768, mIoU: 0.174
2026-06-08 09:06:33,303 semantic_segmentation INFO: Sample: 289, Validation pixAcc: 0.769, mIoU: 0.174
2026-06-08 09:06:33,324 semantic_segmentation INFO: Sample: 290, Validation pixAcc: 0.769, mIoU: 0.174
2026-06-08 09:06:33,345 semantic_segmentation INFO: Sample: 291, Validation pixAcc: 0.769, mIoU: 0.174
2026-06-08 09:06:33,367 semantic_segmentation INFO: Sample: 292, Validation pixAcc: 0.768, mIoU: 0.174
2026-06-08 09:06:33,388 semantic_segmentation INFO: Sample: 293, Validation pixAcc: 0.768, mIoU: 0.173
2026-06-08 09:06:33,409 semantic_segmentation INFO: Sample: 294, Validation pixAcc: 0.768, mIoU: 0.173
2026-06-08 09:06:33,431 semantic_segmentation INFO: Sample: 295, Validation pixAcc: 0.768, mIoU: 0.173
2026-06-08 09:06:33,452 semantic_segmentation INFO: Sample: 296, Validation pixAcc: 0.769, mIoU: 0.173
2026-06-08 09:06:33,473 semantic_segmentation INFO: Sample: 297, Validation pixAcc: 0.769, mIoU: 0.173
2026-06-08 09:06:33,494 semantic_segmentation INFO: Sample: 298, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:33,519 semantic_segmentation INFO: Sample: 299, Validation pixAcc: 0.767, mIoU: 0.172
2026-06-08 09:06:33,540 semantic_segmentation INFO: Sample: 300, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:33,561 semantic_segmentation INFO: Sample: 301, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:33,617 semantic_segmentation INFO: Sample: 302, Validation pixAcc: 0.767, mIoU: 0.169
2026-06-08 09:06:33,636 semantic_segmentation INFO: Sample: 303, Validation pixAcc: 0.768, mIoU: 0.169
2026-06-08 09:06:33,659 semantic_segmentation INFO: Sample: 304, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:33,714 semantic_segmentation INFO: Sample: 305, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:33,734 semantic_segmentation INFO: Sample: 306, Validation pixAcc: 0.767, mIoU: 0.171
2026-06-08 09:06:33,756 semantic_segmentation INFO: Sample: 307, Validation pixAcc: 0.766, mIoU: 0.170
2026-06-08 09:06:33,777 semantic_segmentation INFO: Sample: 308, Validation pixAcc: 0.766, mIoU: 0.170
2026-06-08 09:06:33,799 semantic_segmentation INFO: Sample: 309, Validation pixAcc: 0.765, mIoU: 0.171
2026-06-08 09:06:33,820 semantic_segmentation INFO: Sample: 310, Validation pixAcc: 0.765, mIoU: 0.171
2026-06-08 09:06:33,842 semantic_segmentation INFO: Sample: 311, Validation pixAcc: 0.765, mIoU: 0.170
2026-06-08 09:06:33,864 semantic_segmentation INFO: Sample: 312, Validation pixAcc: 0.766, mIoU: 0.170
2026-06-08 09:06:33,885 semantic_segmentation INFO: Sample: 313, Validation pixAcc: 0.766, mIoU: 0.171
2026-06-08 09:06:33,906 semantic_segmentation INFO: Sample: 314, Validation pixAcc: 0.765, mIoU: 0.170
2026-06-08 09:06:33,937 semantic_segmentation INFO: Sample: 315, Validation pixAcc: 0.765, mIoU: 0.170
2026-06-08 09:06:33,957 semantic_segmentation INFO: Sample: 316, Validation pixAcc: 0.765, mIoU: 0.170
2026-06-08 09:06:33,979 semantic_segmentation INFO: Sample: 317, Validation pixAcc: 0.765, mIoU: 0.170
2026-06-08 09:06:34,000 semantic_segmentation INFO: Sample: 318, Validation pixAcc: 0.766, mIoU: 0.170
2026-06-08 09:06:34,022 semantic_segmentation INFO: Sample: 319, Validation pixAcc: 0.766, mIoU: 0.171
2026-06-08 09:06:34,042 semantic_segmentation INFO: Sample: 320, Validation pixAcc: 0.767, mIoU: 0.171
2026-06-08 09:06:34,063 semantic_segmentation INFO: Sample: 321, Validation pixAcc: 0.767, mIoU: 0.171
2026-06-08 09:06:34,085 semantic_segmentation INFO: Sample: 322, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:34,107 semantic_segmentation INFO: Sample: 323, Validation pixAcc: 0.767, mIoU: 0.172
2026-06-08 09:06:34,130 semantic_segmentation INFO: Sample: 324, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:34,151 semantic_segmentation INFO: Sample: 325, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:34,172 semantic_segmentation INFO: Sample: 326, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:34,228 semantic_segmentation INFO: Sample: 327, Validation pixAcc: 0.768, mIoU: 0.171
2026-06-08 09:06:34,248 semantic_segmentation INFO: Sample: 328, Validation pixAcc: 0.768, mIoU: 0.172
2026-06-08 09:06:34,270 semantic_segmentation INFO: Sample: 329, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:34,292 semantic_segmentation INFO: Sample: 330, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:34,322 semantic_segmentation INFO: Sample: 331, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,342 semantic_segmentation INFO: Sample: 332, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:34,363 semantic_segmentation INFO: Sample: 333, Validation pixAcc: 0.769, mIoU: 0.172
2026-06-08 09:06:34,384 semantic_segmentation INFO: Sample: 334, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,439 semantic_segmentation INFO: Sample: 335, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,459 semantic_segmentation INFO: Sample: 336, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,480 semantic_segmentation INFO: Sample: 337, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,501 semantic_segmentation INFO: Sample: 338, Validation pixAcc: 0.771, mIoU: 0.172
2026-06-08 09:06:34,523 semantic_segmentation INFO: Sample: 339, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,544 semantic_segmentation INFO: Sample: 340, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,574 semantic_segmentation INFO: Sample: 341, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,595 semantic_segmentation INFO: Sample: 342, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,616 semantic_segmentation INFO: Sample: 343, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,636 semantic_segmentation INFO: Sample: 344, Validation pixAcc: 0.770, mIoU: 0.172
2026-06-08 09:06:34,657 semantic_segmentation INFO: Sample: 345, Validation pixAcc: 0.771, mIoU: 0.173
2026-06-08 09:06:34,682 semantic_segmentation INFO: Sample: 346, Validation pixAcc: 0.771, mIoU: 0.173
2026-06-08 09:06:34,702 semantic_segmentation INFO: Sample: 347, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:34,723 semantic_segmentation INFO: Sample: 348, Validation pixAcc: 0.772, mIoU: 0.173
2026-06-08 09:06:34,744 semantic_segmentation INFO: Sample: 349, Validation pixAcc: 0.773, mIoU: 0.172
2026-06-08 09:06:34,766 semantic_segmentation INFO: Sample: 350, Validation pixAcc: 0.773, mIoU: 0.172
